election_id,country_name,country_text_id,election_year,election_type,running_var,illiberal_score,other_score,backsliding_Nyr,Y_gdp_growth,Y_polyarchy,ap_name,ap_abbr,ap_score,ap_share,ap_cand,op_name,op_abbr,op_score,op_share,op_cand,group,side,in_popucut,label,op_label
parl_2508,Latvia,LVA,2014,parliamentary,1,0.193,0.066,0,0.21571381899501318,-0.0040000000000000036,Harmony Centre,SC,0.193,24,NA,Unity,V,0.066,23,NA,OECD,won,FALSE,Harmony Centre (SC),Unity
parl_3820,Sao Tome and Principe,STP,2014,parliamentary,30.90909090909091,0.191,0.102,0,0.13149757578195498,0.015000000000000013,Independent Democratic Action,ADI,0.191,60,NA,Movement for the Liberation of São Tomé and Príncipe / Social Democratic Party,MLSTP/PSD,0.102,29.09090909090909,NA,Non-OECD,won,FALSE,Independent Democratic Action (ADI),Movement for the Liberation of São Tomé and Príncipe / Social Democratic Party
parl_3821,Sao Tome and Principe,STP,2018,parliamentary,3.6363636363636402,0.191,0.102,0,-0.0031554457775992972,-0.0030000000000000027,Independent Democratic Action,ADI,0.191,45.45454545454545,NA,Movement for the Liberation of São Tomé and Príncipe / Social Democratic Party,MLSTP/PSD,0.102,41.81818181818181,NA,Non-OECD,won,FALSE,Independent Democratic Action (ADI),Movement for the Liberation of São Tomé and Príncipe / Social Democratic Party
parl_3822,Sao Tome and Principe,STP,2022,parliamentary,21.818181818181813,0.191,0.102,0,NA,NA,Independent Democratic Action,ADI,0.191,54.54545454545454,NA,Movement for the Liberation of São Tomé and Príncipe / Social Democratic Party,MLSTP/PSD,0.102,32.72727272727273,NA,Non-OECD,won,FALSE,Independent Democratic Action (ADI),Movement for the Liberation of São Tomé and Príncipe / Social Democratic Party
pres_1283,Sao Tome and Principe,STP,2021,presidential,15.086414129912193,0.191,0.102,0,NA,NA,Independent Democratic Action,ADI,0.191,57.54320706495609,Carlos Manuel Vila Nova,Movement for the Liberation of São Tomé and Príncipe / Social Democratic Party,MLSTP/PSD,0.102,42.4567929350439,Guilherme Posser da Costa,Non-OECD,won,FALSE,Independent Democratic Action (ADI),Movement for the Liberation of São Tomé and Príncipe / Social Democratic Party
parl_4796,Venezuela,VEN,1993,parliamentary,0.985221674876847,0.188,0.074,1,-0.04680994222242596,-0.0030000000000000027,Democratic Action,AD,0.188,27.093596059113302,NA,Political Electoral Independent Organization Committee / Social Christian Party / Green Party,COPEI,0.074,26.108374384236456,NA,Non-OECD,won,FALSE,Democratic Action (AD),Political Electoral Independent Organization Committee / Social Christian Party / Green Party
pres_1559,Venezuela,VEN,1993,presidential,-6.900000000000002,0.188,0.128,1,-0.04680994222242596,-0.0030000000000000027,Democratic Action,AD,0.188,23.6,Claudio Fermín,National Convergence,CN,0.128,30.500000000000004,Rafael Caldera,Non-OECD,lost,FALSE,Democratic Action (AD),National Convergence
parl_4794,Venezuela,VEN,1983,parliamentary,26.499999999999993,0.187,0.073,0,-0.07213033644350819,0.0010000000000000009,Democratic Action,AD,0.187,56.49999999999999,NA,Political Electoral Independent Organization Committee / Social Christian Party / Green Party,COPEI,0.073,30,NA,Non-OECD,won,FALSE,Democratic Action (AD),Political Electoral Independent Organization Committee / Social Christian Party / Green Party
pres_1557,Venezuela,VEN,1983,presidential,24.902221331374854,0.187,0.073,0,-0.07213033644350819,0.0010000000000000009,Democratic Action,AD,0.187,58.43489122418166,Jaime Lusinchi,Political Electoral Independent Organization Committee / Social Christian Party / Green Party,COPEI,0.073,33.53266989280681,Rafael Caldera,Non-OECD,won,FALSE,Democratic Action (AD),Political Electoral Independent Organization Committee / Social Christian Party / Green Party
parl_2506,Latvia,LVA,2010,parliamentary,-4.0000000000000036,0.185,0.055,0,0.22147329390187842,0.04499999999999993,Harmony Centre,SC,0.185,28.999999999999996,NA,Unity,V,0.055,33,NA,OECD,lost,FALSE,Harmony Centre (SC),Unity
parl_3156,New Zealand,NZL,1984,parliamentary,-19.999999999999993,0.185,0.093,0,0.03463318451527897,0.013000000000000012,National Party,NP,0.185,38.94736842105263,NA,Labour Party,LP,0.093,58.94736842105262,NA,OECD,lost,FALSE,National Party (NP),Labour Party
parl_723,C. Verde Is.,CPV,2001,parliamentary,-13.888888888888886,0.185,0.143,0,0.3532648959517335,0.006000000000000005,Movement for Democracy,MPD,0.185,41.66666666666667,NA,African Party for the Independence of Cape Verde,PAICV,0.143,55.55555555555556,NA,Non-OECD,lost,FALSE,Movement for Democracy (MPD),African Party for the Independence of Cape Verde
pres_183,C. Verde Is.,CPV,2001,presidential,-0.01121083626244257,0.185,0.143,0,0.3532648959517335,0.006000000000000005,Movement for Democracy,MPD,0.185,49.994394581868775,Carlos Veiga,African Party for the Independence of Cape Verde,PAICV,0.143,50.00560541813122,Pedro Pires,Non-OECD,lost,FALSE,Movement for Democracy (MPD),African Party for the Independence of Cape Verde
pres_990,Mali,MLI,2007,presidential,-52.042544569965884,0.184,0.126,1,0.37378999976849947,-0.27,Rally for Mali,RPM,0.184,19.15251626253651,Ibrahim Boubacar Keita,"The Alliance for Democracy in Mali – Pan-African Party for Liberty, Solidarity and Justice",ADEMA-PASJ,0.126,71.19506083250239,Amadou Toumani Toure,Non-OECD,lost,FALSE,Rally for Mali (RPM),"The Alliance for Democracy in Mali – Pan-African Party for Liberty, Solidarity and Justice"
pres_991,Mali,MLI,2013,presidential,55.230000000000004,0.184,0.09,1,0.24419859788880682,0.16300000000000003,Rally for Mali,RPM,0.184,77.62,Ibrahima Keita,Union for the Republic and Democracy,URD,0.09,22.39,Soumaila Cisse,Non-OECD,won,FALSE,Rally for Mali (RPM),Union for the Republic and Democracy
pres_992,Mali,MLI,2018,presidential,34.31999999999999,0.184,0.09,0,0.1549018389113641,-0.31100000000000005,Rally for Mali,RPM,0.184,67.16,Ibrahim Boubacar Keïta,Union for the Republic and Democracy,URD,0.09,32.84,Soumaïla Cissé,Non-OECD,won,FALSE,Rally for Mali (RPM),Union for the Republic and Democracy
parl_1714,Ghana,GHA,2000,parliamentary,-4.5,0.183,0.181,0,0.13662165451790464,0.133,National Democratic Congress,NDC,0.183,45.5,NA,New Patriotic Party,NPP,0.181,50,NA,Non-OECD,lost,FALSE,National Democratic Congress (NDC),New Patriotic Party
pres_625,Ghana,GHA,2000,presidential,-13.80795428956118,0.183,0.181,0,0.13662165451790464,0.133,National Democratic Congress,NDC,0.183,43.09602285521941,John Atta Mills,New Patriotic Party,NPP,0.181,56.90397714478059,John Kufuor,Non-OECD,lost,FALSE,National Democratic Congress (NDC),New Patriotic Party
parl_1432,Estonia,EST,2011,parliamentary,-6.930693069306933,0.182,0.072,0,0.21993879263532712,0.027000000000000024,Estonian Centre Party,EK,0.182,25.742574257425744,NA,Estonian Reform Party,ERe,0.072,32.67326732673268,NA,OECD,lost,FALSE,Estonian Centre Party (EK),Estonian Reform Party
parl_493,Bhutan,BTN,2013,parliamentary,-36.170212765957444,0.18,0.1,0,0.21773942015989434,-0.018000000000000016,Bhutan Peace and Prosperity Party,DPT,0.18,31.914893617021278,NA,People’s Democratic Party,PDP,0.1,68.08510638297872,NA,Non-OECD,lost,FALSE,Bhutan Peace and Prosperity Party (DPT),People’s Democratic Party
parl_160,Argentina,ARG,1985,parliamentary,-14.960629921259844,0.179,0.017,0,-0.17642742613394624,-0.0040000000000000036,Justicialist [Peronist] Party,PJ,0.179,36.22047244094488,NA,Radical Civic Union,UCR,0.017,51.181102362204726,NA,Non-OECD,lost,FALSE,Justicialist [Peronist] Party (PJ),Radical Civic Union
parl_2342,Japan,JPN,1996,parliamentary,16.599999999999998,0.179,0.092,0,0.04306463236240177,-0.0010000000000000009,Liberal Democratic Party,LDP,0.179,47.8,NA,New Frontier Party,NFP,0.092,31.2,NA,OECD,won,FALSE,Liberal Democratic Party (LDP),New Frontier Party
parl_4663,USA,USA,1976,parliamentary,-34.252873563218394,0.176,0.135,0,0.14727222841789,0.07299999999999995,Republican Party,Rep,0.176,32.87356321839081,NA,Democratic Party,Dem,0.135,67.1264367816092,NA,OECD,lost,FALSE,Republican Party (Rep),Democratic Party
parl_4664,USA,USA,1978,parliamentary,-25.97701149425287,0.176,0.135,0,0.0744881884455566,0.030000000000000027,Republican Party,Rep,0.176,37.01149425287356,NA,Democratic Party,Dem,0.135,62.98850574712643,NA,OECD,lost,FALSE,Republican Party (Rep),Democratic Party
pres_1494,USA,USA,1976,presidential,-2.104276446087546,0.176,0.135,0,0.14727222841789,0.07299999999999995,Republican Party,Rep,0.176,48.947859276286046,Gerald R. Ford,Democratic Party,Dem,0.135,51.05213572237359,Jimmy Carter,OECD,lost,FALSE,Republican Party (Rep),Democratic Party
parl_492,Bhutan,BTN,2008,parliamentary,87.2340425531915,0.171,0.091,0,0.32111047873633325,0.43999999999999995,Bhutan Peace and Prosperity Party,DPT,0.171,93.61702127659575,NA,People’s Democratic Party,PDP,0.091,6.382978723404255,NA,Non-OECD,won,FALSE,Bhutan Peace and Prosperity Party (DPT),People’s Democratic Party
pres_750,Hungary,HUN,2005,presidential,-47.5,0.168,0.061,1,0.04536657854953674,-0.03499999999999992,Fidesz – Hungarian Civic Alliance,Fidesz,0.168,0,László Solyom,Hungarian Socialist Party,MSZP,0.061,47.5,Katalin Szili,OECD,lost,FALSE,Fidesz – Hungarian Civic Alliance (Fidesz),Hungarian Socialist Party
parl_4792,Venezuela,VEN,1973,parliamentary,19,0.162,0.032,0,0.17346762836676177,0.030000000000000027,Democratic Action,AD,0.162,51,NA,Political Electoral Independent Organization Committee / Social Christian Party / Green Party,COPEI,0.032,32,NA,Non-OECD,won,FALSE,Democratic Action (AD),Political Electoral Independent Organization Committee / Social Christian Party / Green Party
pres_1555,Venezuela,VEN,1973,presidential,12.003503798334094,0.162,0.032,0,0.17346762836676177,0.030000000000000027,Democratic Action,AD,0.162,48.70624852417811,Carlos Andrés Pérez,Political Electoral Independent Organization Committee / Social Christian Party / Green Party,COPEI,0.032,36.70274472584401,Leonardo Fernández,Non-OECD,won,FALSE,Democratic Action (AD),Political Electoral Independent Organization Committee / Social Christian Party / Green Party
parl_1433,Estonia,EST,2015,parliamentary,-2.970297029702966,0.16,0.039,0,0.13563820294191054,0.009000000000000008,Estonian Centre Party,EK,0.16,26.732673267326735,NA,Estonian Reform Party,ERe,0.039,29.7029702970297,NA,OECD,lost,FALSE,Estonian Centre Party (EK),Estonian Reform Party
parl_3092,Netherlands,NLD,2023,parliamentary,8.000000000000004,0.158,0.041,0,NA,NA,Party for Freedom,PVV,0.158,24.666666666666668,NA,Labour,PvdA,0.041,16.666666666666664,NA,OECD,won,FALSE,Party for Freedom (PVV),Labour
pres_1556,Venezuela,VEN,1978,presidential,-3.332906424687593,0.156,0.068,0,-0.20729637404375278,-0.0040000000000000036,Democratic Action,AD,0.156,43.30798196032825,Luis Piñerua O.,Political Electoral Independent Organization Committee / Social Christian Party / Green Party,COPEI,0.068,46.64088838501584,Luis Herrera Campins,Non-OECD,lost,FALSE,Democratic Action (AD),Political Electoral Independent Organization Committee / Social Christian Party / Green Party
parl_1127,Cyprus,CYP,2001,parliamentary,-1.7857142857142847,0.155,0.087,0,0.1642392190838251,0.038999999999999924,Democratic Rally,DISY,0.155,33.92857142857143,NA,Progressive Party of Working People,AKEL,0.087,35.714285714285715,NA,Non-OECD,lost,FALSE,Democratic Rally (DISY),Progressive Party of Working People
parl_1129,Cyprus,CYP,2011,parliamentary,1.7857142857142847,0.155,0.072,0,-0.04606252393496568,0.006000000000000005,Democratic Rally,DISY,0.155,35.714285714285715,NA,Progressive Party of Working People,AKEL,0.072,33.92857142857143,NA,Non-OECD,won,FALSE,Democratic Rally (DISY),Progressive Party of Working People
parl_2503,Latvia,LVA,1998,parliamentary,3,0.155,0.055,0,0.4265085130462367,0.013999999999999901,People's Party,TP,0.155,24,NA,Latvian Way,LC,0.055,21,NA,OECD,won,FALSE,People's Party (TP),Latvian Way
parl_3950,Slovakia,SVK,2010,parliamentary,22.666666666666668,0.155,0.044,0,0.1842558617579666,0.0030000000000000027,Direction -- Social Democracy,Smer,0.155,41.333333333333336,NA,Slovak Democratic and Christian Union – Democratic Party,SDKU-DS,0.044,18.666666666666668,NA,OECD,won,FALSE,Direction -- Social Democracy (Smer),Slovak Democratic and Christian Union – Democratic Party
pres_381,Cyprus,CYP,2008,presidential,-6.745578406340741,0.155,0.087,0,-0.17754934017429136,0.010000000000000009,Democratic Rally,DISY,0.155,46.62721079682963,Ioannis Kasoulides,Progressive Party of Working People,AKEL,0.087,53.37278920317037,Demetris Christofias,Non-OECD,lost,FALSE,Democratic Rally (DISY),Progressive Party of Working People
pres_382,Cyprus,CYP,2013,presidential,14.96681480331464,0.155,0.072,0,0.12090281416762849,-0.009000000000000008,Democratic Rally,DISY,0.155,57.48340740165732,Nicos Anastasiades,Progressive Party of Working People,AKEL,0.072,42.516592598342676,Stavros Malas,Non-OECD,won,FALSE,Democratic Rally (DISY),Progressive Party of Working People
parl_4752,Uruguay,URY,1984,parliamentary,-6.060606060606055,0.153,0.139,0,0.14545924594319537,0.707,National Party,PN,0.153,35.35353535353536,NA,Colorado Party,PC,0.139,41.41414141414141,NA,Non-OECD,lost,FALSE,National Party (PN),Colorado Party
pres_1532,Uruguay,URY,1984,presidential,-6.200000000000003,0.153,0.139,0,0.14545924594319537,0.707,National Party,PN,0.153,35,PN,Colorado Party,PC,0.139,41.2,PC,Non-OECD,lost,FALSE,National Party (PN),Colorado Party
pres_612,Gambia,GMB,2021,presidential,-25.400000000000002,0.152,0.14,0,NA,NA,United Democratic Party,UDP,0.152,27.8,Ousainou Darboe,National Reconciliation Party,NRP,0.14,53.2,Adama Barrow,Non-OECD,lost,FALSE,United Democratic Party (UDP),National Reconciliation Party
parl_2501,Latvia,LVA,1993,parliamentary,-21,0.151,0.043,0,0.10265209500993322,0.135,Latvian National Independence Movement,LNNK,0.151,15,NA,Latvian Way,LC,0.043,36,NA,OECD,lost,FALSE,Latvian National Independence Movement (LNNK),Latvian Way
parl_4795,Venezuela,VEN,1988,parliamentary,14.925373134328368,0.151,0.078,0,0.03961857846515393,0.018000000000000016,Democratic Action,AD,0.151,48.258706467661696,NA,Political Electoral Independent Organization Committee / Social Christian Party / Green Party,COPEI,0.078,33.33333333333333,NA,Non-OECD,won,FALSE,Democratic Action (AD),Political Electoral Independent Organization Committee / Social Christian Party / Green Party
pres_1558,Venezuela,VEN,1988,presidential,12.494347931707871,0.151,0.078,0,0.03961857846515393,0.018000000000000016,Democratic Action,AD,0.151,52.9098245666202,Carlos Andrés Pérez,Political Electoral Independent Organization Committee / Social Christian Party / Green Party,COPEI,0.078,40.41547663491233,Eduardo Fernández,Non-OECD,won,FALSE,Democratic Action (AD),Political Electoral Independent Organization Committee / Social Christian Party / Green Party
parl_3163,New Zealand,NZL,2005,parliamentary,-1.652892561983471,0.149,0.061,0,0.04087289282617235,0.013000000000000012,National Party,NP,0.149,39.66942148760331,NA,Labour Party,LP,0.061,41.32231404958678,NA,OECD,lost,FALSE,National Party (NP),Labour Party
parl_3949,Slovakia,SVK,2006,parliamentary,12.66666666666666,0.147,0.044,0,0.27086463960946894,0.006000000000000005,Direction -- Social Democracy,Smer,0.147,33.33333333333333,NA,Slovak Democratic and Christian Union – Democratic Party,SDKU-DS,0.044,20.666666666666668,NA,OECD,won,FALSE,Direction -- Social Democracy (Smer),Slovak Democratic and Christian Union – Democratic Party
parl_161,Argentina,ARG,1987,parliamentary,-3.937007874015748,0.145,0.021,0,0.027613151146534065,0.0040000000000000036,Justicialist [Peronist] Party,PJ,0.145,42.51968503937008,NA,Radical Civic Union,UCR,0.021,46.45669291338583,NA,Non-OECD,lost,FALSE,Justicialist [Peronist] Party (PJ),Radical Civic Union
parl_166,Argentina,ARG,1995,parliamentary,29.96108949416342,0.144,0.046,0,0.025893158631552282,-0.0010000000000000009,Justicialist [Peronist] Party,PJ,0.144,56.42023346303502,NA,Radical Civic Union,UCR,0.046,26.459143968871597,NA,Non-OECD,won,FALSE,Justicialist [Peronist] Party (PJ),Radical Civic Union
pres_44,Argentina,ARG,1995,presidential,20.600000000000005,0.144,0.03,0,0.025893158631552282,-0.0010000000000000009,Justicialist [Peronist] Party,PJ,0.144,49.900000000000006,Carlos Menem,Front for a Country in Solidarity,FREPASO,0.03,29.3,José O. Bordón,Non-OECD,won,FALSE,Justicialist [Peronist] Party (PJ),Front for a Country in Solidarity
parl_801,Canada,CAN,1997,parliamentary,-31.561461794019934,0.143,0.047,0,0.17076203704372261,-0.02100000000000002,Reform Party of Canada,RPC,0.143,19.93355481727575,NA,Liberal Party of Canada,LP,0.047,51.49501661129568,NA,OECD,lost,FALSE,Reform Party of Canada (RPC),Liberal Party of Canada
parl_2034,Hungary,HUN,1990,parliamentary,18.39378238341969,0.141,0.019,0,-0.1474869424937193,0.579,Hungarian Democratic Forum,MDF,0.141,42.487046632124354,NA,Alliance of Free Democrats,SzDSz,0.019,24.093264248704664,NA,OECD,won,FALSE,Hungarian Democratic Forum (MDF),Alliance of Free Democrats
parl_3524,Poland,POL,1993,parliamentary,-8.478260869565222,0.14,0.094,0,0.31904373033976974,-0.01200000000000001,Polish People's (Peasants') Party,PSL,0.14,28.695652173913043,NA,Democratic Left Alliance,SLD,0.094,37.173913043478265,NA,OECD,lost,FALSE,Polish People's (Peasants') Party (PSL),Democratic Left Alliance
parl_1130,Cyprus,CYP,2016,parliamentary,3.5714285714285765,0.137,0.069,0,0.2571965068626376,-0.05599999999999994,Democratic Rally,DISY,0.137,32.142857142857146,NA,Progressive Party of Working People,AKEL,0.069,28.57142857142857,NA,Non-OECD,won,FALSE,Democratic Rally (DISY),Progressive Party of Working People
parl_1131,Cyprus,CYP,2021,parliamentary,3.5714285714285694,0.137,0.069,0,NA,NA,Democratic Rally,DISY,0.137,30.357142857142854,NA,Progressive Party of Working People,AKEL,0.069,26.785714285714285,NA,Non-OECD,won,FALSE,Democratic Rally (DISY),Progressive Party of Working People
parl_3152,New Zealand,NZL,1972,parliamentary,-26.436781609195407,0.137,0.086,0,0.04391729942312317,0,National Party,NP,0.137,36.7816091954023,NA,Labour Party,LP,0.086,63.2183908045977,NA,OECD,lost,FALSE,National Party (NP),Labour Party
parl_3166,New Zealand,NZL,2014,parliamentary,23.140495867768596,0.137,0.061,0,0.10608742819305128,-0.0020000000000000018,National Party,NP,0.137,49.586776859504134,NA,Labour Party,LP,0.061,26.446280991735538,NA,OECD,won,FALSE,National Party (NP),Labour Party
pres_383,Cyprus,CYP,2018,presidential,11.972724719393327,0.137,0.069,0,0.22848593646735615,-0.06299999999999994,Democratic Rally,DISY,0.137,55.98636235969666,Nikos Anastasiades,Progressive Party of Working People,AKEL,0.069,44.01363764030334,Stavros Malas,Non-OECD,won,FALSE,Democratic Rally (DISY),Progressive Party of Working People
parl_724,C. Verde Is.,CPV,2006,parliamentary,16.666666666666664,0.136,0.115,0,0.26095360532125333,0.02100000000000002,African Party for the Independence of Cape Verde,PAICV,0.136,56.94444444444444,NA,Movement for Democracy,MPD,0.115,40.27777777777778,NA,Non-OECD,won,FALSE,African Party for the Independence of Cape Verde (PAICV),Movement for Democracy
